time_s,VA_kV,VB_kV,VC_kV
0.0094,20.19549875494625,81.58707146288859,-101.78257021783483
0.009600000000000001,13.508108682006894,85.84804201688858,-99.35615069889546
0.0098,6.76740827536754,89.7702095692876,-96.53761784465513
0.01,1.3198943001392247e-14,93.33809511662427,-93.33809511662432
0.0102,-6.76740827536756,96.53761784465514,-89.77020956928756
0.010400000000000001,-13.508108682006963,99.3561506988955,-85.84804201688854
0.0106,-20.19549875494627,101.78257021783485,-81.58707146288859
0.0108,-26.803186420745604,103.80730043215759,-77.00411401141203
0.011000000000000001,-33.305094154953345,105.42235065671905,-72.1172565017657
0.0112,-39.67556189818163,106.62134702612909,-66.94578512794749
0.0114,-45.88944832463788,107.39955764948705,-61.510109324849154
0.011600000000000001,-51.92223006345152,107.75391128499314,-55.83168122154163
0.0118,-57.75009848121521,107.68300946073676,-49.93291097952156
0.012,-63.35005364378399,107.1871319938263,-43.83707835004234
0.0122,-68.69999508650722,106.26823588607881,-37.568240799571576
0.012400000000000001,-73.77880903466627,104.92994760062784,-31.151138565961606
0.0126,-78.56645172989711,103.17754874993035,-24.611097020033274
0.0128,-83.04402853374764,101.01795525165512,-17.973926717907577
0.013000000000000001,-87.19386849618328,98.45969003471544,-11.265821538532135
0.0132,-90.99959409475377,95.51284940316236,-4.513255308408581
0.0134,-94.44618586919226,92.18906319068523,2.257122678507044
0.013600000000000001,-97.5200416963631,88.50144886297113,9.018592833391866
0.013800000000000002,-100.20903047162746,84.46455974906092,15.744470722566435
0.014,-102.50253998477157,80.09432760600798,22.408212378763505
0.0142,-104.39151880155188,75.40799974351167,28.983519058040226
0.014400000000000001,-105.86851198557089,70.42407095666582,35.444441028905
0.0146,-106.92769051950523,65.16221053545175,41.765479984053485
0.0148,-107.56487430957417,59.643184639036356,47.921689670537724
0.015000000000000001,-107.77754868245984,53.888774341229826,53.888774341230004
0.0152,-107.56487430957417,47.92168967053772,59.643184639036434
0.0154,-106.92769051950523,41.76547998405348,65.16221053545175
0.015600000000000001,-105.86851198557086,35.4444410289049,70.42407095666589
0.0158,-104.39151880155188,28.983519058040123,75.40799974351167
0.016,-102.50253998477157,22.408212378763594,80.09432760600792
0.0162,-100.20903047162747,15.744470722566522,84.46455974906088
0.0164,-97.52004169636302,9.018592833391763,88.50144886297119
0.0166,-94.44618586919223,2.2571226785069403,92.18906319068523
0.016800000000000002,-90.99959409475369,-4.51325530840878,95.51284940316246
0.017,-87.19386849618319,-11.265821538532334,98.4596900347155
0.0172,-83.04402853374759,-17.973926717907585,101.01795525165517
0.017400000000000002,-78.56645172989704,-24.611097020033377,103.17754874993038
0.0176,-73.7788090346662,-31.15113856596171,104.92994760062786
0.0178,-68.69999508650717,-37.56824079957167,106.26823588607881
0.018000000000000002,-63.3500536437839,-43.83707835004244,107.18713199382631
0.0182,-57.750098481215204,-49.93291097952157,107.68300946073676
0.0184,-51.922230063451515,-55.83168122154164,107.75391128499314
0.018600000000000002,-45.88944832463783,-61.51010932484924,107.39955764948705
0.0188,-39.67556189818162,-66.94578512794749,106.6213470261291
0.019,-33.30509415495334,-72.11725650176571,105.42235065671905
0.019200000000000002,-26.803186420745547,-77.00411401141203,103.80730043215756
0.0194,-20.195498754946264,-81.58707146288855,101.78257021783483
0.0196,-13.508108682006954,-85.84804201688851,99.35615069889548
0.0198,-6.767408275367505,-89.77020956928764,96.53761784465514
0.02,-2.6397886002784495e-14,-93.33809511662429,93.33809511662433
0.020200000000000003,6.767408275367645,-96.5376178446552,89.77020956928757
0.0204,13.508108682006998,-99.35615069889553,85.84804201688854
0.0206,20.195498754946307,-101.78257021783487,81.58707146288859
0.020800000000000003,26.803186420745682,-103.80730043215759,77.0041140114119
0.021,33.30509415495337,-105.42235065671903,72.11725650176564
0.0212,39.675561898181655,-106.62134702612909,66.94578512794742
0.021400000000000002,45.88944832463796,-107.39955764948706,61.51010932484916
0.0216,51.92223006345155,-107.75391128499314,55.83168122154164
0.0218,57.75009848121524,-107.68300946073674,49.93291097952157
0.022000000000000002,63.35005364378401,-107.1871319938263,43.83707835004226
0.0222,68.69999508650722,-106.26823588607881,37.56824079957159
0.0224,73.77880903466622,-104.92994760062787,31.15113856596162
0.022600000000000002,78.56645172989715,-103.17754874993034,24.611097020033288
0.0228,83.04402853374762,-101.01795525165512,17.97392671790759
0.023,87.19386849618321,-98.45969003471545,11.26582153853234
0.023200000000000002,90.99959409475376,-95.5128494031624,4.513255308408594
0.0234,94.44618586919226,-92.18906319068526,-2.257122678507031
0.0236,97.52004169636304,-88.50144886297122,-9.018592833391853
0.0238,100.20903047162749,-84.46455974906091,-15.744470722566613
0.024,102.50253998477159,-80.09432760600795,-22.40821237876368
0.024200000000000003,104.39151880155191,-75.40799974351157,-28.983519058040216
0.0244,105.86851198557089,-70.42407095666579,-35.44444102890499
0.0246,106.92769051950523,-65.16221053545163,-41.76547998405347
0.024800000000000003,107.56487430957418,-59.64318463903632,-47.92168967053789
0.025,107.77754868245984,-53.88877434122988,-53.88877434122999
0.0252,107.56487430957417,-47.92168967053777,-59.64318463903643
0.025400000000000002,106.92769051950523,-41.76547998405336,-65.16221053545175
0.0256,105.86851198557086,-35.44444102890487,-70.42407095666589
0.0258,104.39151880155188,-28.983519058040095,-75.40799974351167
0.026000000000000002,102.50253998477152,-22.40821237876337,-80.09432760600804
0.0262,100.2090304716274,-15.744470722566302,-84.46455974906098
0.0264,97.52004169636304,-9.018592833391729,-88.50144886297119
0.026600000000000002,94.44618586919223,-2.2571226785069056,-92.18906319068523
0.0268,90.99959409475375,4.51325530840872,-95.51284940316236
0.027,87.19386849618324,11.265821538532274,-98.45969003471544
0.027200000000000002,83.04402853374755,17.973926717907712,-101.01795525165517
0.0274,78.56645172989705,24.61109702003341,-103.17754874993037
0.027600000000000003,73.77880903466621,31.151138565961745,-104.92994760062786
0.027800000000000002,68.69999508650719,37.568240799571704,-106.26823588607881
0.028,63.35005364378399,43.837078350042376,-107.18713199382628
0.028200000000000003,57.75009848121513,49.93291097952169,-107.68300946073676
0.0284,51.922230063451444,55.83168122154175,-107.75391128499314
0.0286,45.88944832463785,61.51010932484926,-107.39955764948705
0.028800000000000003,39.67556189818145,66.94578512794767,-106.62134702612907
0.029,33.30509415495335,72.11725650176574,-105.42235065671905
0.0292,26.803186420745657,77.004114011412,-103.80730043215762
0.029400000000000003,20.195498754946183,81.58707146288866,-101.78257021783483
0.0296,13.508108682006872,85.84804201688863,-99.35615069889548
0.0298,6.767408275367519,89.77020956928764,-96.53761784465514
0.030000000000000002,-1.5185455673170423e-13,93.33809511662439,-93.33809511662423
0.0302,-6.767408275367631,96.5376178446552,-89.77020956928757
0.0304,-13.508108682006982,99.35615069889553,-85.84804201688856
0.030600000000000002,-20.195498754946293,101.78257021783487,-81.58707146288859
0.0308,-26.80318642074558,103.80730043215759,-77.00411401141204
0.031,-33.305094154953274,105.42235065671903,-72.1172565017658
0.031200000000000002,-39.67556189818173,106.62134702612911,-66.94578512794743
0.031400000000000004,-45.88944832463795,107.39955764948706,-61.510109324849175
0.0316,-51.922230063451536,107.75391128499314,-55.83168122154165
0.0318,-57.750098481215225,107.68300946073674,-49.93291097952159
0.032,-63.35005364378392,107.1871319938263,-43.837078350042454
0.0322,-68.69999508650713,106.26823588607883,-37.56824079957178
0.0324,-73.77880903466614,104.92994760062788,-31.151138565961816
0.032600000000000004,-78.56645172989727,103.17754874993028,-24.611097020033114
0.0328,-83.04402853374773,101.01795525165505,-17.973926717907414
0.033,-87.19386849618331,98.45969003471538,-11.265821538532162
0.0332,-90.99959409475382,95.51284940316232,-4.513255308408607
0.0334,-94.4461858691923,92.18906319068518,2.257122678507018
0.033600000000000005,-97.52004169636315,88.50144886297102,9.01859283339203
0.033800000000000004,-100.20903047162751,84.4645597490608,15.7444707225666
0.034,-102.50253998477162,80.09432760600784,22.40821237876367
0.0342,-104.39151880155191,75.40799974351158,28.9835190580402
0.0344,-105.86851198557089,70.4240709566658,35.444441028904976
0.0346,-106.92769051950523,65.16221053545165,41.765479984053464
0.034800000000000005,-107.56487430957418,59.64318463903617,47.92168967053787
0.035,-107.77754868245984,53.88877434122973,53.888774341229976
0.0352,-107.56487430957415,47.92168967053762,59.64318463903641
0.0354,-106.92769051950523,41.76547998405337,65.16221053545173
0.0356,-105.86851198557086,35.44444102890488,70.42407095666587
0.0358,-104.39151880155188,28.983519058040105,75.40799974351165
0.036000000000000004,-102.50253998477153,22.408212378763384,80.09432760600802
0.0362,-100.2090304716274,15.744470722566312,84.46455974906098
0.0364,-97.52004169636304,9.018592833391741,88.50144886297119
0.0366,-94.44618586919225,2.257122678506919,92.18906319068522
0.0368,-90.99959409475376,-4.513255308408706,95.51284940316236
0.037000000000000005,-87.19386849618316,-11.265821538532451,98.4596900347155
0.037200000000000004,-83.04402853374755,-17.973926717907702,101.01795525165515
0.0374,-78.56645172989707,-24.611097020033398,103.17754874993037
0.0376,-73.77880903466621,-31.151138565961727,104.92994760062786
0.0378,-68.69999508650719,-37.56824079957169,106.2682358860788
0.038,-63.350053643783994,-43.83707835004237,107.18713199382628
0.038200000000000005,-57.75009848121514,-49.93291097952167,107.68300946073676
0.038400000000000004,-51.92223006345145,-55.831681221541736,107.75391128499314
0.0386,-45.889448324637854,-61.510109324849246,107.39955764948705
0.0388,-39.67556189818164,-66.9457851279475,106.6213470261291
0.039,-33.305094154953366,-72.11725650176572,105.42235065671906
0.0392,-26.803186420745668,-77.00411401141199,103.80730043215762
0.039400000000000004,-20.19549875494601,-81.58707146288879,101.78257021783477
0.0396,-13.508108682006885,-85.84804201688861,99.35615069889549
0.0398,-6.767408275367532,-89.77020956928763,96.53761784465516
0.04,-5.279577200556899e-14,-93.33809511662427,93.33809511662434
0.0402,6.767408275367426,-96.5376178446551,89.77020956928769
0.040400000000000005,13.50810868200716,-99.3561506988956,85.84804201688844
0.040600000000000004,20.195498754946467,-101.78257021783492,81.58707146288849
0.0408,26.803186420745753,-103.80730043215765,77.00411401141193
0.041,33.305094154953444,-105.42235065671906,72.11725650176567
0.0412,39.67556189818172,-106.62134702612911,66.94578512794745
0.0414,45.88944832463793,-107.39955764948706,61.51010932484919
0.041600000000000005,51.92223006345169,-107.75391128499314,55.831681221541494
0.041800000000000004,57.75009848121538,-107.68300946073674,49.93291097952143
0.042,63.35005364378407,-107.18713199382628,43.83707835004229
0.0422,68.69999508650726,-106.26823588607878,37.56824079957161
0.0424,73.77880903466628,-104.92994760062784,31.15113856596165
0.0426,78.56645172989712,-103.17754874993034,24.611097020033313
0.042800000000000005,83.04402853374773,-101.01795525165505,17.973926717907425
0.043000000000000003,87.19386849618331,-98.45969003471538,11.265821538532176
0.0432,90.9995940947538,-95.51284940316232,4.51325530840862
0.0434,94.44618586919229,-92.18906319068518,-2.257122678507004
0.0436,97.52004169636307,-88.50144886297113,-9.018592833391827
0.0438,100.20903047162744,-84.46455974906092,-15.744470722566396
0.044000000000000004,102.50253998477162,-80.09432760600785,-22.408212378763654
0.0442,104.3915188015519,-75.4079997435116,-28.98351905804019
0.0444,105.86851198557089,-70.4240709566658,-35.44444102890496
0.0446,106.92769051950523,-65.16221053545166,-41.76547998405345
0.0448,107.56487430957417,-59.64318463903634,-47.92168967053769
0.045000000000000005,107.77754868245984,-53.88877434122974,-53.88877434123013
0.045200000000000004,107.56487430957417,-47.92168967053763,-59.643184639036555
0.0454,106.92769051950523,-41.765479984053385,-65.16221053545188
0.0456,105.86851198557086,-35.44444102890489,-70.424070956666
0.0458,104.39151880155188,-28.98351905804012,-75.4079997435118
0.046,102.50253998477159,-22.408212378763583,-80.09432760600801
0.046200000000000005,100.20903047162741,-15.744470722566325,-84.46455974906098
0.046400000000000004,97.52004169636304,-9.018592833391756,-88.50144886297117
0.0466,94.44618586919225,-2.257122678506932,-92.18906319068522
0.0468,90.99959409475376,4.513255308408693,-95.51284940316235
0.047,87.19386849618327,11.265821538532247,-98.45969003471542
0.0472,83.04402853374768,17.9739267179075,-101.01795525165508
0.047400000000000005,78.56645172989694,24.611097020033572,-103.17754874993041
0.0476,73.77880903466608,31.1511385659619,-104.9299476006279
0.0478,68.69999508650706,37.56824079957186,-106.26823588607884
0.048,63.35005364378385,43.83707835004253,-107.18713199382631
0.0482,57.750098481215154,49.932910979521665,-107.68300946073676
0.048400000000000006,51.9222300634513,55.83168122154189,-107.75391128499312
0.048600000000000004,45.8894483246377,61.5101093248494,-107.39955764948702
0.0488,39.67556189818148,66.94578512794764,-106.62134702612904
0.049,33.30509415495319,72.11725650176585,-105.42235065671898
0.0492,26.803186420745494,77.0041140114121,-103.80730043215752
0.0494,20.19549875494621,81.58707146288866,-101.78257021783477
0.049600000000000005,13.508108682006709,85.84804201688873,-99.35615069889542
0.049800000000000004,6.767408275367354,89.77020956928773,-96.53761784465507
0.05,-1.2545667072891975e-13,93.33809511662437,-93.33809511662425
0.0502,-6.767408275367604,96.53761784465519,-89.77020956928759
0.0504,-13.50810868200696,99.35615069889552,-85.84804201688857
0.0506,-20.195498754946268,101.78257021783486,-81.58707146288862
0.050800000000000005,-26.803186420745735,103.80730043215765,-77.0041140114118
0.051000000000000004,-33.30509415495343,105.42235065671906,-72.11725650176554
0.0512,-39.67556189818171,106.62134702612911,-66.9457851279473
0.0514,-45.88944832463792,107.39955764948706,-61.51010932484903
0.0516,-51.922230063451515,107.75391128499314,-55.83168122154151
0.051800000000000006,-57.75009848121554,107.68300946073674,-49.932910979521104
0.052000000000000005,-63.350053643784214,107.18713199382627,-43.837078350041956
0.0522,-68.6999950865074,106.26823588607877,-37.568240799571264
0.0524,-73.77880903466641,104.9299476006278,-31.151138565961297
0.0526,-78.56645172989724,103.1775487499303,-24.611097020032954
0.0528,-83.04402853374772,101.01795525165507,-17.973926717907254
0.053000000000000005,-87.19386849618331,98.4596900347154,-11.265821538531998
0.053200000000000004,-90.9995940947538,95.51284940316233,-4.513255308408442
0.0534,-94.44618586919229,92.18906319068518,2.2571226785071827
0.0536,-97.52004169636307,88.50144886297113,9.018592833392004
0.0538,-100.20903047162744,84.46455974906094,15.744470722566573
0.054,-102.50253998477156,80.09432760600798,22.40821237876364
0.054200000000000005,-104.39151880155195,75.40799974351147,28.983519058040542
0.054400000000000004,-105.86851198557092,70.42407095666566,35.44444102890531
0.0546,-106.92769051950526,65.16221053545152,41.76547998405379
0.0548,-107.56487430957418,59.6431846390362,47.92168967053802
0.055,-107.77754868245984,53.88877434122975,53.888774341230125
0.055200000000000006,-107.56487430957417,47.92168967053764,59.643184639036555
0.055400000000000005,-106.92769051950523,41.76547998405339,65.16221053545186
0.055600000000000004,-105.86851198557088,35.444441028904905,70.42407095666599
0.0558,-104.39151880155188,28.98351905804013,75.40799974351178
0.056,-102.50253998477159,22.408212378763597,80.09432760600801
0.0562,-100.20903047162749,15.744470722566529,84.46455974906097
0.056400000000000006,-97.52004169636295,9.018592833391578,88.50144886297139
0.056600000000000004,-94.44618586919216,2.2571226785067537,92.1890631906854
0.0568,-90.99959409475368,-4.513255308408871,95.51284940316252
0.057,-87.19386849618316,-11.265821538532425,98.45969003471556
0.0572,-83.04402853374758,-17.973926717907673,101.01795525165521
0.0574,-78.56645172989708,-24.61109702003337,103.17754874993041
0.057600000000000005,-73.77880903466595,-31.151138565961887,104.92994760062798
0.057800000000000004,-68.69999508650722,-37.568240799571484,106.26823588607884
0.058,-63.35005364378402,-43.83707835004217,107.18713199382631
0.0582,-57.75009848121533,-49.93291097952131,107.68300946073676
0.0584,-51.92223006345164,-55.83168122154139,107.75391128499314
0.058600000000000006,-45.889448324637705,-61.51010932484924,107.39955764948704
0.058800000000000005,-39.675561898181485,-66.94578512794749,106.62134702612906
0.059000000000000004,-33.3050941549532,-72.1172565017657,105.42235065671898
0.0592,-26.803186420745508,-77.00411401141196,103.80730043215752
0.0594,-20.19549875494622,-81.58707146288852,101.78257021783477
0.0596,-13.508108682006911,-85.84804201688848,99.35615069889542
0.059800000000000006,-6.767408275367177,-89.77020956928772,96.53761784465492
0.060000000000000005,3.0370911346340845e-13,-93.33809511662436,93.33809511662406
0.060200000000000004,6.7674082753677824,-96.53761784465517,89.77020956928739
0.0604,13.508108682007135,-99.35615069889552,85.84804201688836
0.0606,20.195498754946442,-101.78257021783485,81.58707146288837
0.0608,26.803186420745725,-103.80730043215759,77.00411401141181
0.061000000000000006,33.305094154953416,-105.42235065671902,72.11725650176554
0.061200000000000004,39.6755618981817,-106.62134702612909,66.94578512794732
0.0614,45.88944832463791,-107.39955764948705,61.51010932484905
0.0616,51.9222300634515,-107.75391128499314,55.83168122154152
0.0618,57.750098481215204,-107.68300946073676,49.93291097952145
0.062,63.35005364378389,-107.18713199382633,43.83707835004231
0.062200000000000005,68.6999950865074,-106.2682358860788,37.56824079957128
0.062400000000000004,73.7788090346664,-104.92994760062784,31.151138565961308
0.0626,78.56645172989722,-103.17754874993035,24.611097020032968
0.06280000000000001,83.04402853374772,-101.01795525165514,17.973926717907265
0.063,87.1938684961833,-98.45969003471548,11.26582153853201
0.0632,90.99959409475379,-95.51284940316242,4.513255308408455
0.0634,94.44618586919228,-92.18906319068529,-2.25712267850717
0.0636,97.52004169636305,-88.50144886297126,-9.018592833391992
0.06380000000000001,100.20903047162757,-84.46455974906083,-15.744470722566938
0.064,102.50253998477154,-80.09432760600811,-22.40821237876363
0.06420000000000001,104.39151880155195,-75.40799974351161,-28.98351905804053
0.0644,105.86851198557085,-70.42407095666611,-35.44444102890493
0.0646,106.92769051950526,-65.16221053545168,-41.765479984053776
0.0648,107.56487430957415,-59.64318463903669,-47.92168967053767
0.065,107.77754868245984,-53.88877434122993,-53.88877434123011
0.06520000000000001,107.56487430957414,-47.921689670537475,-59.64318463903685
0.0654,106.92769051950523,-41.765479984053584,-65.16221053545185
0.0656,105.8685119855708,-35.444441028904734,-70.42407095666627
0.0658,104.39151880155188,-28.98351905804033,-75.40799974351177
0.066,102.50253998477149,-22.408212378763423,-80.09432760600825
0.06620000000000001,100.20903047162736,-15.744470722566351,-84.4645597490612
0.0664,97.52004169636297,-9.01859283339178,-88.50144886297137
0.0666,94.44618586919218,-2.2571226785069585,-92.1890631906854
0.0668,90.99959409475368,4.513255308408667,-95.51284940316252
0.067,87.19386849618317,11.265821538532222,-98.45969003471556
0.06720000000000001,83.04402853374734,17.97392671790785,-101.01795525165535
0.0674,78.56645172989708,24.611097020033174,-103.17754874993041
0.06760000000000001,73.77880903466597,31.151138565961876,-104.92994760062798
0.0678,68.69999508650723,37.56824079957148,-106.26823588607883
0.068,63.350053643783724,43.83707835004251,-107.18713199382636
0.0682,57.750098481215346,49.9329109795213,-107.68300946073676
0.0684,51.922230063451316,55.8316812215417,-107.75391128499312
0.06860000000000001,45.88944832463772,61.510109324849225,-107.39955764948704
0.0688,39.6755618981815,66.94578512794747,-106.62134702612906
0.069,33.305094154953224,72.1172565017657,-105.42235065671898
0.0692,26.803186420745522,77.00411401141194,-103.80730043215752
0.0694,20.195498754946232,81.5870714628885,-101.78257021783479
0.06960000000000001,13.508108682006547,85.84804201688871,-99.35615069889528
0.0698,6.767408275367571,89.77020956928749,-96.53761784465509
0.07,-2.905101704620162e-13,93.33809511662436,-93.33809511662406
0.0702,-6.767408275367387,96.537617844655,-89.7702095692876
0.0704,-13.508108682007121,99.3561506988955,-85.84804201688836
0.07060000000000001,-20.195498754946428,101.78257021783485,-81.58707146288837
0.0708,-26.803186420745714,103.80730043215759,-77.00411401141181
0.07100000000000001,-33.30509415495341,105.42235065671902,-72.11725650176555
0.0712,-39.675561898181684,106.62134702612909,-66.94578512794732
0.0714,-45.8894483246379,107.39955764948705,-61.510109324849054
0.0716,-51.922230063451494,107.75391128499314,-55.83168122154153
0.0718,-57.75009848121519,107.68300946073676,-49.932910979521466
0.07200000000000001,-63.350053643784186,107.18713199382628,-43.83707835004198
0.0722,-68.69999508650709,106.26823588607886,-37.56824079957165
0.0724,-73.77880903466638,104.92994760062784,-31.15113856596132
0.0726,-78.56645172989697,103.17754874993047,-24.611097020033352
0.0728,-83.0440285337477,101.01795525165514,-17.973926717907275
0.07300000000000001,-87.19386849618351,98.45969003471532,-11.265821538531643
0.0732,-90.99959409475379,95.51284940316242,-4.513255308408469
0.0734,-94.44618586919246,92.1890631906851,2.257122678507539
0.0736,-97.52004169636305,88.50144886297126,9.018592833391978
0.0738,-100.20903047162756,84.46455974906084,15.744470722566927
0.07400000000000001,-102.50253998477166,80.09432760600787,22.40821237876399
0.0742,-104.39151880155195,75.40799974351162,28.983519058040518
0.07440000000000001,-105.86851198557092,70.42407095666583,35.44444102890529
0.0746,-106.92769051950525,65.16221053545169,41.76547998405377
0.0748,-107.56487430957418,59.64318463903638,47.921689670538
0.075,-107.77754868245984,53.88877434122994,53.888774341230096
0.0752,-107.56487430957417,47.92168967053783,59.643184639036534
0.07540000000000001,-106.92769051950518,41.76547998405324,65.16221053545215
0.0756,-105.86851198557088,35.44444102890511,70.42407095666597
0.0758,-104.39151880155181,28.983519058039967,75.40799974351202
0.076,-102.5025399847716,22.408212378763807,80.094327606008
0.0762,-100.20903047162736,15.744470722566364,84.46455974906118
0.07640000000000001,-97.52004169636297,9.018592833391795,88.50144886297136
0.0766,-94.44618586919218,2.2571226785069713,92.1890631906854
0.07680000000000001,-90.99959409475368,-4.513255308408653,95.5128494031625
0.077,-87.19386849618317,-11.265821538532208,98.45969003471555
0.0772,-83.04402853374759,-17.97392671790746,101.0179552516552
0.07740000000000001,-78.56645172989684,-24.611097020033533,103.17754874993052
0.0776,-73.77880903466625,-31.151138565961492,104.9299476006279
0.07780000000000001,-68.69999508650695,-37.56824079957182,106.2682358860789
0.078,-63.350053643784044,-43.83707835004214,107.18713199382631
0.0782,-57.75009848121503,-49.93291097952163,107.68300946073677
0.0784,-51.922230063451664,-55.831681221541366,107.75391128499314
0.0786,-45.88944832463773,-61.51010932484921,107.39955764948704
0.07880000000000001,-39.67556189818116,-66.94578512794777,106.621347026129
0.079,-33.30509415495323,-72.1172565017657,105.42235065671898
0.0792,-26.803186420745533,-77.00411401141194,103.80730043215753
0.0794,-20.19549875494625,-81.5870714628885,101.78257021783479
0.0796,-13.508108682006938,-85.84804201688847,99.35615069889543
0.07980000000000001,-6.767408275367202,-89.77020956928772,96.53761784465492
0.08,-1.0559154401113798e-13,-93.33809511662416,93.33809511662427
0.08020000000000001,6.767408275367755,-96.53761784465516,89.7702095692874
0.0804,13.508108682006728,-99.35615069889535,85.8480420168886
0.0806,20.195498754946417,-101.78257021783485,81.58707146288839
0.08080000000000001,26.803186420746073,-103.80730043215767,77.00411401141156
0.081,33.305094154953395,-105.42235065671902,72.11725650176555
0.08120000000000001,39.675561898182025,-106.62134702612914,66.94578512794703
0.0814,45.88944832463788,-107.39955764948705,61.51010932484907
0.0816,51.92223006345182,-107.75391128499314,55.831681221541224
0.0818,57.750098481215176,-107.68300946073676,49.93291097952148
0.082,63.35005364378418,-107.18713199382628,43.83707835004199
0.08220000000000001,68.69999508650737,-106.2682358860788,37.5682407995713
0.0824,73.77880903466637,-104.92994760062784,31.151138565961332
0.0826,78.56645172989722,-103.17754874993035,24.61109702003299
0.0828,83.04402853374769,-101.01795525165514,17.973926717907293
0.083,87.19386849618328,-98.45969003471548,11.265821538532037
0.08320000000000001,90.99959409475397,-95.51284940316225,4.5132553084081
0.0834,94.44618586919226,-92.1890631906853,-2.257122678507143
0.08360000000000001,97.52004169636321,-88.50144886297105,-9.018592833392345
0.0838,100.20903047162741,-84.46455974906107,-15.744470722566534
0.084,102.50253998477164,-80.09432760600788,-22.408212378763977
0.08420000000000001,104.39151880155194,-75.40799974351164,-28.983519058040507
0.0844,105.86851198557092,-70.42407095666584,-35.444441028905274
0.08460000000000001,106.92769051950525,-65.1622105354517,-41.765479984053755
0.0848,107.56487430957418,-59.64318463903639,-47.92168967053799
0.085,107.77754868245984,-53.888774341229954,-53.88877434123009
0.0852,107.56487430957417,-47.921689670537845,-59.64318463903652
0.0854,106.92769051950523,-41.76547998405361,-65.16221053545182
0.08560000000000001,105.8685119855708,-35.44444102890476,-70.42407095666626
0.0858,104.3915188015519,-28.98351905804035,-75.40799974351174
0.08600000000000001,102.50253998477149,-22.408212378763448,-80.09432760600824
0.0862,100.2090304716275,-15.744470722566756,-84.46455974906094
0.0864,97.52004169636298,-9.018592833391807,-88.50144886297136
0.08660000000000001,94.446185869192,-2.257122678506602,-92.18906319068559
0.0868,90.99959409475369,4.51325530840864,-95.5128494031625
0.08700000000000001,87.19386849618296,11.265821538532576,-98.4596900347157
0.0872,83.04402853374759,17.973926717907446,-101.0179552516552
0.0874,78.56645172989684,24.61109702003352,-103.17754874993051
0.0876,73.77880903466627,31.15113856596148,-104.92994760062788
0.0878,68.69999508650695,37.56824079957181,-106.26823588607888
